match id,series id,end time,duration (s),mode,map,team,player,win?,score,kills,deaths,+/-,k/d,kills per 10min,deaths per 10min,assists,headshots,suicides,team kills,team deaths,kills (stayed alive),hits,shots,accuracy (%),num lives,time alive (s),avg time per life (s),fave weapon,fave division,fave training,fave scorestreaks,hill time (s),hill captures,hill defends,snd rounds,snd firstbloods,snd firstdeaths,snd survives,bomb pickups,bomb plants,bomb defuses,bomb sneak defuses,snd 1-kill round,snd 2-kill round,snd 3-kill round,snd 4-kill round,ctf captures,ctf returns,ctf pickups,ctf defends,ctf kill carriers,ctf flag carry time (s),2-piece,3-piece,4-piece,4-streak,5-streak,6-streak,7-streak,8+-streak,scorestreaks earned,scorestreaks used,scorestreaks deployed,scorestreaks kills,scorestreaks assists
1ca1f5e1-631b-5697-83f3-1bf235ce615f,pool-A-1,2018-06-15 21:29:49 UTC,449,Search & Destroy,Sainte Marie du Mont,eUnited,Arcitys,W,6,14,1,13,14,18.7,1.3,1,2,0,1,0,14,41,171,24.00%,7,452.9,64.7,STG-44,,Scoped,"Fighter Pilot, Glide Bomb, Artillery Barrage",0,0,0,7,2,0,6,3,3,0,0,2,4,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,4,4,4,4,0
522ba345-ff36-5388-883a-d2ec4fd39338,pool-A-5,2018-06-15 23:14:37 UTC,681,Search & Destroy,USS Texas,Splyce,Jurd,L,3,9,6,3,1.5,7.9,5.3,3,0,0,0,0,8,18,57,31.60%,9,582.1,64.7,Springfield,,Hunker,"Fighter Pilot, Glide Bomb, Mortar Strike",0,0,0,9,2,0,3,1,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
77dfb3fa-fc06-58aa-bf46-db22b4f42c68,champs-winners-1-0,2018-06-17 03:49:35 UTC,542,Search & Destroy,Sainte Marie du Mont,Red Reserve,Zer0,W,6,7,3,4,2.33,7.7,3.3,0,0,0,0,0,6,22,86,25.60%,8,517.2,64.7,BAR,,Scoped,"Fighter Pilot, Glide Bomb, Artillery Barrage",0,0,0,8,2,0,5,2,1,0,0,3,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
26c89777-c434-52dd-b61a-3b6171d56f22,pool-A-3,2018-06-15 21:31:32 UTC,827,Search & Destroy,USS Texas,Red Reserve,Rated,L,4,9,7,2,1.29,6.5,5.1,2,0,0,0,0,6,39,145,26.90%,10,645.9,64.6,PPSh-41,,Hunker,"Fighter Pilot, Glide Bomb, Artillery Barrage",0,0,0,10,1,0,3,5,3,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
746d1d32-e3d7-566a-8189-833abf707c16,champs-losers-4-3,2018-06-17 17:38:20 UTC,869,Search & Destroy,Valkyrie,Echo Fox,Saints,L,5,8,8,0,1,5.5,5.5,0,0,0,1,0,8,39,138,28.30%,11,709.4,64.5,PPSh-41,,Inconspicuous,"Fighter Pilot, Glide Bomb, Artillery Barrage",0,0,0,11,2,0,3,2,1,1,0,2,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,1,0,0
26c89777-c434-52dd-b61a-3b6171d56f22,pool-A-3,2018-06-15 21:31:32 UTC,827,Search & Destroy,USS Texas,Red Reserve,Joee,L,4,7,8,-1,0.88,5.1,5.8,0,0,0,0,0,6,30,187,16.00%,10,643.8,64.4,PPSh-41,,Hunker,"Fighter Pilot, Glide Bomb, Artillery Barrage",0,0,0,10,1,0,2,1,1,0,0,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
56fabd58-1cd5-5cbb-884d-05547908cefb,pool-D-9,2018-06-17 01:30:55 UTC,759,Search & Destroy,USS Texas,Tainted Minds,Swifty,L,5,6,5,1,1.2,4.7,4,0,0,0,0,0,6,16,47,34.00%,11,708.4,64.4,Springfield,,mountain_grandmaster,"Fighter Pilot, Glide Bomb, Artillery Barrage",0,0,0,11,2,0,6,0,0,1,0,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8cc2b5a9-44a0-56a6-8a17-580389c17363,champs-losers-3-3,2018-06-17 06:26:00 UTC,578,Search & Destroy,London Docks,Tainted Minds,Swifty,W,6,7,4,3,1.75,7.3,4.2,4,0,0,0,1,7,36,257,14.00%,8,515.3,64.4,STG-44,,Scoped,"Fighter Pilot, Glide Bomb, Artillery Barrage",0,0,0,8,1,1,4,0,0,0,0,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
313412cf-1e2e-5d3d-a425-ad2f1bb9caec,champs-losers-3-2,2018-06-17 05:24:17 UTC,604,Search & Destroy,USS Texas,Complexity,Ricky,W,6,11,3,8,3.67,10.9,3,3,0,0,0,0,10,40,173,23.10%,9,578.2,64.2,STG-44,,Scoped,"Fighter Pilot, Glide Bomb, Artillery Barrage",0,0,0,9,0,0,6,1,1,0,0,4,2,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,1,1,1,0,0
017f1c63-ccc1-5c4c-ac96-51ded9c330b7,pool-B-8,2018-06-16 04:38:53 UTC,658,Search & Destroy,Valkyrie,Mindfreak,Denz,W,6,8,5,3,1.6,7.3,4.6,1,2,0,0,0,7,31,97,32.00%,9,577,64.1,STG-44,,Scoped,"Fighter Pilot, Glide Bomb, Artillery Barrage",0,0,0,9,2,0,4,1,1,0,0,3,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
26c89777-c434-52dd-b61a-3b6171d56f22,pool-A-3,2018-06-15 21:31:32 UTC,827,Search & Destroy,USS Texas,Red Reserve,Skrapz,L,4,5,8,-3,0.62,3.6,5.8,1,2,0,0,0,5,20,71,28.20%,10,638.6,63.9,Springfield,,Hunker,"Fighter Pilot, Glide Bomb, Artillery Barrage",0,0,0,10,2,2,2,1,1,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
433cb9fa-4e79-5428-89c4-56ef56870ffe,pool-C-2,2018-06-16 05:31:15 UTC,784,Search & Destroy,USS Texas,Splyce,Bance,W,6,9,6,3,1.5,6.9,4.6,3,1,0,0,0,9,30,178,16.90%,10,638.6,63.9,PPSh-41,,Energetic,"Fighter Pilot, Glide Bomb, Mortar Strike",0,0,0,10,1,1,4,4,3,0,0,3,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
388a3a57-cdeb-5fe9-b134-078877f115f9,champs-losers-2-3,2018-06-17 05:41:33 UTC,638,Search & Destroy,Valkyrie,Tainted Minds,Swifty,W,6,10,5,5,2,9.4,4.7,1,0,0,0,0,9,35,197,17.80%,9,574.3,63.8,PPSh-41,,armored_grandmaster,"Fighter Pilot, Glide Bomb, Artillery Barrage",0,0,0,9,2,0,4,1,0,0,0,6,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
