match id,series id,end time,duration (s),mode,map,team,player,win?,score,kills,deaths,+/-,k/d,kills per 10min,deaths per 10min,assists,headshots,suicides,team kills,team deaths,kills (stayed alive),hits,shots,accuracy (%),num lives,time alive (s),avg time per life (s),fave weapon,fave division,fave training,fave scorestreaks,hill time (s),hill captures,hill defends,snd rounds,snd firstbloods,snd firstdeaths,snd survives,bomb pickups,bomb plants,bomb defuses,bomb sneak defuses,snd 1-kill round,snd 2-kill round,snd 3-kill round,snd 4-kill round,ctf captures,ctf returns,ctf pickups,ctf defends,ctf kill carriers,ctf flag carry time (s),2-piece,3-piece,4-piece,4-streak,5-streak,6-streak,7-streak,8+-streak,scorestreaks earned,scorestreaks used,scorestreaks deployed,scorestreaks kills,scorestreaks assists
fed0b44b-1dde-5357-971c-fd90b9aa38fc,rel-losers-2-0,2018-04-20 02:19:05 UTC,714,Search & Destroy,Sainte Marie du Mont,Epsilon,Reedy,W,6,9,7,2,1.29,7.6,5.9,3,1,0,0,0,7,35,237,14.80%,10,555.9,55.6,BAR,,Scoped,"Fighter Pilot, Glide Bomb, Artillery Barrage",0,0,0,10,1,1,3,0,0,0,0,5,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3160f609-edce-5a4d-92f1-41411e263cbd,rel-losers-2-1,2018-04-20 02:24:13 UTC,679,Search & Destroy,London Docks,GGEA Orange,Nova,L,3,5,7,-2,0.71,4.4,6.2,0,1,0,0,0,3,27,74,36.50%,9,496.4,55.2,STG-44,,mountain_grandmaster,"Glide Bomb, Mortar Strike, Ball Turret Gunner",0,0,0,9,1,0,2,0,0,0,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3160f609-edce-5a4d-92f1-41411e263cbd,rel-losers-2-1,2018-04-20 02:24:13 UTC,679,Search & Destroy,London Docks,Tainted Minds,Damage,W,6,6,5,1,1.2,5.3,4.4,1,0,0,2,0,6,31,94,33.00%,9,495.4,55,STG-44,,Scoped,"Fighter Pilot, Glide Bomb, Artillery Barrage",0,0,0,9,0,2,4,2,2,0,0,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
f461cba4-3445-5538-9114-224ddac056c7,rel-losers-2-0,2018-04-20 01:59:16 UTC,510,Hardpoint,Ardennes Forest,Epsilon,Hawqeh,W,250,27,8,19,3.38,31.8,9.4,6,2,0,0,0,23,76,358,21.20%,9,493.8,54.9,STG-44,,Scoped,"Fighter Pilot, Glide Bomb, Mortar Strike",74,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,1,0,0,1,3,3,3,4,0
fed0b44b-1dde-5357-971c-fd90b9aa38fc,rel-losers-2-0,2018-04-20 02:19:05 UTC,714,Search & Destroy,Sainte Marie du Mont,Epsilon,Dqvee,W,6,11,5,6,2.2,9.2,4.2,1,0,0,0,0,11,36,149,24.20%,10,549,54.9,STG-44,,Scoped,"Fighter Pilot, Glide Bomb, Artillery Barrage",0,0,0,10,4,1,5,0,0,0,0,2,3,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
02017059-d45c-57e8-b55f-60721a6cab43,rel-winners-1-3,2018-04-19 22:27:28 UTC,633,Search & Destroy,London Docks,Evil Geniuses,Aches,W,6,7,5,2,1.4,6.6,4.7,1,0,0,0,0,6,25,279,9.00%,8,438.1,54.8,STG-44,,Hunker,"Fighter Pilot, Glide Bomb, Artillery Barrage",0,0,0,8,1,1,3,3,2,0,0,3,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
ba6cc8c5-47f9-5afb-b2f0-bc0d24552d5d,rel-winners-1-3,2018-04-19 21:31:37 UTC,665,Search & Destroy,Ardennes Forest,Evil Geniuses,Aches,L,5,16,7,9,2.29,14.4,6.3,4,4,0,0,0,14,62,309,20.10%,11,582.9,53,STG-44,,Scoped,"Fighter Pilot, Glide Bomb, Mortar Strike",0,0,0,11,1,1,4,1,1,0,0,5,1,3,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,3,3,3,1,0
ee2ce46d-3a73-563b-934e-f738a4b1e4ef,rel-winners-2-1,2018-04-20 00:39:44 UTC,605,Search & Destroy,Sainte Marie du Mont,Evil Geniuses,Assault,W,6,9,4,5,2.25,8.9,4,2,1,0,0,0,7,39,212,18.40%,9,476.9,53,STG-44,,infantry_grandmaster,"Fighter Pilot, Glide Bomb, Artillery Barrage",0,0,0,9,1,0,5,0,0,0,0,3,3,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0
fed0b44b-1dde-5357-971c-fd90b9aa38fc,rel-losers-2-0,2018-04-20 02:19:05 UTC,714,Search & Destroy,Sainte Marie du Mont,Team Vitality,Malls,L,4,4,8,-4,0.5,3.4,6.7,1,2,0,0,0,4,16,132,12.10%,10,529,52.9,PPSh-41,,Energetic,"Fighter Pilot, Glide Bomb, Artillery Barrage",0,0,0,10,1,2,2,3,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
02017059-d45c-57e8-b55f-60721a6cab43,rel-winners-1-3,2018-04-19 22:27:28 UTC,633,Search & Destroy,London Docks,GGEA Orange,Believe,L,2,3,6,-3,0.5,2.8,5.7,1,0,0,0,0,1,23,88,26.10%,8,412.2,51.5,STG-44,,armored_grandmaster,"Fighter Pilot, Glide Bomb, Artillery Barrage",0,0,0,8,1,0,2,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
