match id,series id,end time,duration (s),mode,map,team,player,win?,score,kills,deaths,+/-,k/d,kills per 10min,deaths per 10min,assists,headshots,suicides,team kills,team deaths,kills (stayed alive),hits,shots,accuracy (%),num lives,time alive (s),avg time per life (s),fave weapon,fave division,fave training,fave scorestreaks,hill time (s),hill captures,hill defends,snd rounds,snd firstbloods,snd firstdeaths,snd survives,bomb pickups,bomb plants,bomb defuses,bomb sneak defuses,snd 1-kill round,snd 2-kill round,snd 3-kill round,snd 4-kill round,ctf captures,ctf returns,ctf pickups,ctf defends,ctf kill carriers,ctf flag carry time (s),2-piece,3-piece,4-piece,4-streak,5-streak,6-streak,7-streak,8+-streak,scorestreaks earned,scorestreaks used,scorestreaks deployed,scorestreaks kills,scorestreaks assists
e949bbed-cae7-58c5-ba50-15e1e4a8f0e6,pro2-winners-1-3,2018-07-28 01:31:08 UTC,481,Hardpoint,Sainte Marie du Mont,FaZe Clan,Replays,L,103,17,18,-1,0.94,21.2,22.5,11,0,0,0,0,11,82,308,26.60%,19,443.6,23.4,STG-44,,Scoped,"Fighter Pilot, Glide Bomb, Artillery Barrage",50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
e40e65db-bdb7-55d0-af0e-91a383174ac1,pro2-losers-1-0,2018-07-28 17:19:24 UTC,739,Hardpoint,Ardennes Forest,Red Reserve,Rated,W,250,27,28,-1,0.96,21.9,22.7,18,5,0,0,0,18,117,486,24.10%,29,678.8,23.4,STG-44,,Scoped,"Fighter Pilot, Glide Bomb, Artillery Barrage",53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,1,0,0,0,0,0,0,0,0,0
d75af3b9-b6d9-5eda-bb3e-2b9bee8df147,pro2-a1-4,2018-05-15 23:05:00 UTC,606,Capture The Flag,London Docks,Team EnVyUs,Chino,W,7,20,18,2,1.11,19.8,17.8,0,3,0,0,0,16,77,353,21.80%,19,442.8,23.3,BAR,,infantry_grandmaster,"Fighter Pilot, Glide Bomb, Artillery Barrage",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,1,22.2,3,0,0,0,0,0,0,0,0,0,0,0,0
9228af27-4120-53d9-ad94-38ad5c6b4005,pro2-b1-3,2018-05-29 21:45:41 UTC,708,Hardpoint,Valkyrie,OpTic Gaming,Crimsix,W,250,35,27,8,1.3,29.7,22.9,8,4,0,0,0,25,147,653,22.50%,28,652.7,23.3,PPSh-41,,Energetic,"Fighter Pilot, Glide Bomb, Artillery Barrage",100,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,1,3,3,3,2,1
eac58508-0144-5b47-ab8e-94236159d3eb,pro2-b2-2,2018-06-05 20:47:58 UTC,978,Capture The Flag,Flak Tower,OpTic Gaming,Crimsix,W,3,32,27,5,1.19,19.6,16.6,0,1,0,0,0,28,139,620,22.40%,31,722.2,23.3,PPSh-41,,airborne_grandmaster,"Fighter Pilot, Glide Bomb, Artillery Barrage",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,2,0,2,18.8,4,0,0,0,0,0,0,0,0,0,0,0,0
d6ba1c15-59b6-5534-bc15-27e61ebf519c,pro2-b2-14,2018-06-07 21:32:07 UTC,456,Hardpoint,Sainte Marie du Mont,Rise Nation,TJHaly,W,250,21,18,3,1.17,27.6,23.7,7,2,0,0,0,16,69,282,24.50%,18,419.7,23.3,PPSh-41,,Energetic,"Fighter Pilot, Glide Bomb, Artillery Barrage",61,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,1,1,0,0,0,0,0,0,0,0
1c618eb2-c346-5b73-8c40-48c821e49c1b,pro2-a4-9,2018-07-05 22:59:20 UTC,660,Hardpoint,Sainte Marie du Mont,Epsilon,Reedy,W,250,30,25,5,1.2,27.3,22.7,13,3,0,0,0,23,128,528,24.20%,26,606.5,23.3,PPSh-41,,Instincts,"Fighter Pilot, Glide Bomb, Artillery Barrage",39,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,2,0,1,0,0,1,0,1,1,1,1,0
e7809096-c435-5786-88b3-58bd1b990789,pro2-a4-12,2018-07-06 19:32:47 UTC,810,Hardpoint,Ardennes Forest,Splyce,MadCat,L,233,36,30,6,1.2,26.7,22.2,9,2,0,0,1,26,69,605,11.40%,32,746.8,23.3,STG-44,,Scoped,"Fighter Pilot, Glide Bomb, Artillery Barrage",93,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,1,1,1,0,0,0,0,0,0,0,0
49b7b590-b0dd-5cfc-bc66-d64f9b8824e6,pro2-b3-2,2018-07-10 20:35:13 UTC,785,Hardpoint,London Docks,Unilad,Seany,L,245,36,30,6,1.2,27.5,22.9,10,1,0,0,0,30,119,486,24.50%,31,722.5,23.3,BAR,,infantry_grandmaster,"Fighter Pilot, Glide Bomb, Artillery Barrage",92,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,1,0,0,1,0,3,3,3,2,0
2c49799d-477a-5483-b197-e4114893deaf,pro2-b3-5,2018-07-11 01:20:55 UTC,632,Hardpoint,Valkyrie,eUnited,Clayster,W,250,40,24,16,1.67,38,22.8,11,1,0,0,0,28,152,557,27.30%,25,583.3,23.3,STG-44,,Scoped,"Fighter Pilot, Glide Bomb, Artillery Barrage",38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,2,0,2,0,0,2,0,4,4,4,5,0
